ID,text,label
24,Loudoun County School Board approves guidelines on transgender student rights  These individuals are destroying female sports. I guess they are just to misinformed to understand that by allowing males to compete with females.,0
25,"Cool
",0
26," Virginia School Board in Loudoun County, Made it very clear to parents that the Board decides what they will teach, not parents.
Trump want School choice for Children, Virginia wanted Biden!",0
27,"Briskman, who is a member of the Joint Board of Supervisors and School Board Committee, said this case was a model case for groups attempting to “disenfranchise voters, defund public schools and discredit public education and they have failed here today.” ",1
28,"Oh Loudoun County, VA School Board... why do you double down when you know you’re on the wrong side of history?        ",0
29,No parent should ever worry for their child’s safety when sending them to school. That’s why I joined my Republican colleagues in the VA delegation in urging the complete investigation into Loudoun County Public Schools and School Board’s egregious mishandling of the incident. ,1
30,"Boy…look at all of that fragile white outrage - from the same school board that had tons of fragile white outrage about letting black kids go to white-only schools in 1954 after Brown v Board. I guess that butt-hurt never healed. 

 ",0
31,Loudoun County Superintendent failed to accurately report sexual assault data to the state ,0
32,Loudoun County School Board approves policy expanding rights for transge...  via ,0
33,"Yes, we do have the ability to impact our school boards. Stand Up America.

Loudoun School Board Member Resigns Amid Cover-Up Scandal, Recall Attempt ",1
34,"The Loudoun County School Board is busy covering up rape because it distracts from their crusade to label upset parents as terrorists. Meanwhile, Virgina Democrats spent 2020 working to change the law to erase reporting provisions that defend victims of sex crimes. ",1
35,"A Virginia teacher resigned Tuesday night during a school board meeting after stating that she has strongly opposed the ""politicized agendas"" that are being pushed on staff and students.  via ",0
36," Yes, you can grieve, and fight, the way some will use it to harm innocent students.

But if you don't stand for justice against the incompetent malicious liars on the Loudoun school board. &amp; the principal, your grief strikes as hollow as Matt Walsh's concern for women's rights.",1
37,Loudoun residents ask judge to remove controversial school board member amid battle over critical race theory | Fox News ,1
38,  LCPS School Board is a national JOKE at this point. I'm embarrassed to be a resident here. One 💩 show after another. Pray this never happens to MY daughters since I wouldn't go to the SB meetings but the victim had better be warned. What a shame they were not compassionate...,0
39,Another Loudoun County parent calls out her school board for double standards on IDs and teaching actual history and math. ,0
40,"Loudoun County prosecutor faces recall over school board chair defense  via  
George Soros-backed Loudoun County prosecutor who was part of notorious woke Facebook group faces recall",1
41,Loudoun County School Board chair accuses parents of ‘dog-whistle politics’ ,0
42,"  Here's a local source. It took me less than a minute to find.
",0
43,"LOVE SEEING PARENTS SPEAK OUT AGAINST THE LIES AND FAILED POLICIES OF SCHOOL BOARD MEMBERS.
 ",1
44,  They consulted with Loudoun County School board on what to do. Just gonna transfer those involved.  That's ok right?,0
45,An excerpt from the article attached. “Using correct names and pronouns for transgender and non-binary kids is suicide prevention.”As a mother of a transgender girl I can attest to the fact that the worry of suicide is real. ,0
46,Loudoun Co. board files injunction to 'limit' AG Miyares investigation on school system ,1
47,Loudoun County School Board Speech 11 | Protect Our Kids ,0
48,"Virginia Parents blast schoolboard over graphic books, CriticalRaceTheory: 'Pretty despicable'

The Democrats are using this for their agenda!

haven't stop fighting the Civil War. Not one Democrat agreed to free the slaves.
Teach that!

",0
49,"Loudoun Co. (Northern Virginia) case against a lefty school board member is advancing. Circuit Ct Judge denied dismissal &amp; removed Soros funded Commonwealth Attorney!  Parents group: Fight For Schools is spearheading the recall.
Way to go!

  via ",1
50,Loudoun County School Board DOUBLES DOWN on Tanner Cross Firing - Viva Frei Vlawg Via  The Canadian lawyer and YouTuber VLAWGS ,0
51," The only actual terrorists were the entire Loudoun County School Board who covered up a child rape, lied about it then had the victim's father arrested when he complained.
",0
52,"Loudoun County prosecutor who sought to jail father of girl allegedly raped at school tied to Soros, McAuliffe

Loudoun County superintendent apologizes, board member resigns as backlash grows over alleged sexual assaults  FoxNews",1
53,  Does your list apply to School Board members? ,0
54,"CRT SAT STEM DEI wokeism 
Recall School Board Members who changed TJHSST Admission Process. Virginia Fairfax Loudoun  
",1
55,"     Yessss we are praying it includes him! Our next school board meeting will be hot. There will be a lot of his “coverups” from LCPS talked about, the Equity Audit, his sneakiness with the jab, but it’s gonna be hot. We invite media and they do not come.",0
56,Viral School Board Meeting | Loudoun County Public Schools Fails AGAIN!  via ,0
57,Join me in supporting LOUDOUN4ALL! L4A is covering the filing cost for the Loudoun NAACP’s legal action against the school board recalls. via  ,1
58,Loudoun County Public Schools claims the school board did not know details of horrific sexual abuse allegations ,0
59,"""You've made your point. You no longer value me or many other teachers you've employed in this county. So, since my contract outlines the power that you have over my employment in [LCPS], I thought it necessary to resign in front of you.""

Good for her.
",0
60," This is your battlefield, ",0
61,Good for these kids. Fuck the Loudoun County school board  for trying to dismiss this and Obama for calling it fake outrage. This kid was convicted of two sexual assaults today. ,0
62,"👀 NoVA teacher quits right in front of Loudoun County School Board. She dissents. Wow! Next, kids, the money should follow the kids, not the school boards! ",1
63,"

Loudoun County has spent nearly half a million dollars on CRT training. While the school board is insisting it doesn’t teach CRT, the content of its training is in line with core tenets of the ideology.",0
64,"""Parents are finally recognizing the indoctrination that's occurring."" 

 joined  to discuss the Loudoun County school board Inviting furious parents back. ",0
65,“For governors to be getting involved in changing the rules in a local election — it just runs counter to all of the goals we have for how elections and democracies are supposed to run.” ,1
66,"1. If Youngkin hadn't won, this would have been stopped, and we'd never hear about it.
2. They don't want Miyares running a real investigation of what happened to kids in Loudoun County Schools.
3. Every member of this school board will be voted out. ",1
67,BREAKING: Judge grants motion for Va. Gov. Youngkin and AG Miyares to become part of lawsuit by Loudoun parents claiming school board is violating the law by requiring students to wear masks in school. Hearing on lawsuit tentatively set for Feb. 16.,0
68,"EXPOSED: Loudoun County School Board Was Informed on the Day of Alleged Bathroom Assault
",0
69,"   If anyone politicized Loudoun County, it was the Loudoun County School Board itself. It became the poster child for leftist indoctrination, criminal cover ups, &amp; kids being used as political tools. You opened the eyes of the nation. VA voters have spoken. It’s reckoning time.",1
70,Virginia Groups Push Ahead In Effort To Recall Soros-Backed Loudoun Attorney ,1
71,"A key member of the Loudoun County School Board is resigning. She’s currently facing a recall petition by parents. And the school board is also facing a lawsuit over how it dealt with an alleged case of sexual assault at school.
",1
72, God forbid the spoke at a school board meeting in Loudoun or Fairfax counties in Virginia.,0
73,"The parents in Loudoun give me hope.

",0
74,These hypocrites were willing to have someone arrested and free speech infringed to cover the whole thing up so they clearly cared more about the coverup then the safety of the schools  via ,0
75," There must be a prize at the end for the most consistently diabolical school board - Loudoun County has reigned at the pinnacle of bat shit crazy from the get go. We get it, you’re the wokest of the woke, most evil of the evil &amp; the most criminal of criminals - you can stop now.",1
76,"  Not sure what he is talking about. I just used DuckDuckGo (my search engine), and all I got was reports about the reports, and the clown show on Capitol Hill. Did find one about the school board violence against the parent in Loudoun. Interesting.",0
77,"Loudoun County sexual assault case dominates final days of Virginia governor's race  via  everyone should be up set at what happened, that school board should go to jail for what they did, its for the CHILDREN,REMBER!!!",1
78,"NEW - The Loudoun County father of the first sexual assault victim, Scott Smith, who was arrested and convicted of two misdemeanors during the infamous June 22nd school board meeting has had one of his convictions thrown out during an appeal.",0
79," I live in Loudoun County Virginia.  Our school board meetings have devolved into two hours of completely unhinged rants from ""concerned parents and teachers"" that appear on Fox News to express how they are being unheard.  We are through the looking on this.",0
80," Sorry. The Times. 
“Within a year, Loudoun County had become the epicenter of conservative outrage over education. Several hundred parents … managed to pummel their school board and become a cause célèbre for opposing the district’s handling of race and gender issues.",1
81,"Loudoun County parents hammer school board, Justice Department as controversies cascade  via ",0
82,"👍👍👍👍👍👍👍👍Victory For Parents As Judge Sides With Loudoun Parents, Against Prosecutor On School Board Recall
 ",1
83,"A transgender student in a skirt in the girls' bathroom raped a girl. Any questions? ""Multiple sexual assaults dominate public comment at Loudoun school board meeting"" ",0
84,"Another brave parent!  Stand up for your children. This is America. Virginia mom who survived Maoist China eviscerates school board's critical race theory push

",0
85,Loudoun County School Board Speech 9 | Just like the Chinese Communist Party ,0
86,"Loudoun County school board expands transgender rights on sports, pronouns, restrooms ",0
87, This Virginia mom  grew up under Mao’s brutal Communist regime. In this video 🔽 she angrily ripped CRT and accusers of racism saying t’s roots is in cultural Marxism — to cheers and applause at a meeting of the progressive Loudoun County School Board ,0
88, Loudoun County School Board Member,0
89,Pathetic Dems can’t take the heat when parents wake up 😂 Loudoun County bans parents from school board meetings...  via ,0
90,"Loudoun docs show sheriff's frustration with school board, treatment of residents  ",0
91,"Loudoun county school board members attempted to cover up the sexual assault of a 14 year old girl. They then had the father of the girl arrested to prevent him from speaking out against them. 
 ",0
92,The Loudoun County School Board should be absolutely ashamed of themselves ,0
93,   But that type of parent took it as an insult bc they were already trying to dismantle the school board in loudoun county,1
94," ""Consent of the Governed"" has no meaning to the Loudoun County School Board.",0
95,"CRT will not be Taught at Our Schools! 
SayNoToCRT  
CRTisCommunism
LoudounCounty
ParentsRights 
RemoveBoardChair
Loudoun County Parents Show Up at School Board Meeting with More Than Enough Signatures to Remove Board Chair  via ",1
96,"Over 250 supporters of Loudoun County, Virginia Parents who are fighting to protect their children from indoctrination in ""Critical Race Theory.""

They have petitions out to recall SIX Board Members. 💪 ampFW ",1
97,Trumpers bully Loudoun school board member Beth Barts into resigning. They're doing this across the nation with the goal of having authoritarian regressives in control of our schools.  ,1
98,"CZ The solution is simple: there are more of you than there of them: run for the school board and put them all out of power.

Loudoun County Man Arrested At School Board Meeting Declared 'Unlawful Assembly' ",1
99,"How LoudounCounty, Virginia, just outside of DC, in less than 1 year became epicenter of conservative outrage over education. Several hundred parents, in a district of 81,000 students, got aid from GOP operatives, inc $$ &amp; an ad during  game.

",1
100,Loudoun County Parents Show Up at School Board Meeting with More Than Enough Signatures to Remove Board Chair  via  FJB Democrats DemocratsAreDestroyingAmerica,1
101,More at 11 PM : Two arrested at Loudoun County School Board meeting after public comments shut down ,0
102,"24) Bill Stanley, The Stanley Law Group said: ""To date, no one with Loudoun County Public Schools or the School Board has been held accountable for the wrong done to the Smith family. Our firm intends to rectify that.""",1
103,Five Former Attorneys General Call On Virginia’s AG To Investigate LoudounCounty School Board: by Kendall Tietz - Five former Virginia attorneys general called on the state’s current Attorney General on Monday to investigate the LoudounCounty Public… ,1
104,"The current recall process is being abused to undermine the will of the electorate for purely political reasons. My SB 495 would reform Virginia’s recall procedures to make removal decided by an election, rather than in a court process. 
",1
105,   did you see this video from a July Carmel Clay school board mtg? I've seen similar videos from Fairfax &amp; Loudoun. Are parents in other districts reading from the sexually explicit &amp; gender evangelizing books in public school libraries? ,0
106,"Loudoun County changes rules to prevent Matt Walsh from speaking at school board, so Walsh becomes resident | The Post Millennial ",0
107,  Let the investigation of the Loudoun County School Board begin!!!,1
108,"     The ""child.""  👇

""The letter came to the home of Brenda Sheridan, a Loudoun County, Virginia school board member, addressed to one of her ADULT CHILDREN.""",0
109,Loudoun County Va. school board tried to cover up the sexual assaults that occurred in 2 schools as a DIRECT RESULT of their idiotic policy of allowing boys who declare that they “identify” as a girl to then use girls bathrooms and locker rooms! Where is the protection for girls?,0
110,Loudoun County VA momma grizzly 🐻 unloads in  school board officials of the detrimental effects of masks and continued Covid 19 measures. ,0
111,"It’s time America turns its back on  ⁦⁩ ⁦⁩ have lied, colluded with democrats &amp;  have cheated the American public of the truth.Nets Turn Backs on Loudoun Parents Meeting Major Step for School Board Recall | Newsbusters ",1
112,White guilt of white progressives foisted upon the non-guilty at the Loudoun County Public School Board. Ugly arrogance!↙️🔽✅ ,0
113,"On Sunday, Pastor Hamrick backed recall efforts of six Loudoun County school board members after teacher Tanner Cross was placed on paid administrative leave for opposing the school district's policy on gender identity and gender pronouns.  ",1
114,"Fighting Stigma :  Virginia Mom Who Survived Mao's China Blasts School Board For Supporting Communist CRT: The Virginia mom was concerned over how critical race theory is being taught to children, as she herself has a son who graduated from Loudoun High… ",0
115,". Virginia mom who survived Maoist China eviscerates school board's critical race theory push

",0
116,"The members of the Loudoun County School Board 
 are more concerned about ”political correctness” and their personal reputations than they are about the safety of students.
",0
117,Former Sen. Dick Black (faaaar-right Republican) is the guy who spoke the other day at that Loudoun County School Board meeting. Here he is hanging out with (and strongly agreeing with) virulently anti-LGBT Eugene Delgaudio.  ,0
118,"Why were Loudoun County, Va., schools on Fox News 78 times in four months? A preview of what the 2022 midterm elections might look like.  ",0
119,"The parents have spoken! Furious moms and dads confront Loudoun County school board and reveal they've filed petitions to have chair and three board members removed after boy-in-a-skirt rape 'cover-up'
via  T'is a beautiful thing  ",1
120, EVERY member of the Loudoun County school board must RESIGN immeditely.,1
121,"Brenda Sheridan opposes..

...for all children to have the highest standard of education, free from politics in the classroom, compelled speech, loss of agency,  applied shame or fear of persecution...

RemoveBrendaSheridan 

",1
122,Federal Case Against Loudoun County School Board Equity Programs Dismissed - Loudoun Now -  via ,0
123,"School board meeting: (h/t Loudoun parents):
Yet another powerful Loudoun County school board meeting, this time led by brave children, suspended from schools for not wearing masks. Fifteen kids delivered more than 60 affidavits to the School Board and Superintendent.",0
124,Hero Parents DEMOLISH Loudoun County School Board Over Critical Race Theory  via ,0
125,"Science cancelled by Loudoun County Public Schools. 

",0
126,Kick her out:   loudouncounty schoolboard education freespeech coverup,1
127,Loudoun County School Board NIGHTMARE Continues | The Chad Prather Show  via ,0
128,"
Two arrests made at the Loudoun County, Virginia school board meeting after it was declared an unlawful assembly and some parents here to protest against critical race theory
Aflak news channel please subscribe and share",0
129,Loudoun County Parent Group Collects Signatures To Oust School Board Members | The Daily Wire ,1
130,"Virginia's Loudoun County parents rally as school board mulls transgender, critical race theory policies

",0
131,"Youngkin demands resignations from Loudoun County School Board in wake of bombshell email


⁦⁩ merrick Garland",1
132,"Members of the controversial, woke Loudoun County School Board will face the ax this November after Virginia's new GOP Gov. Glenn Youngkin ordered them to face the ballot a year earlier than they would have. 

🗣💨GOODBYES 👏🏽

",1
133,"PEDOPHILEBOARD

Loudoun County school board member calls for superintendent to resign for pushing trans policy  FoxNews",1
134,"Loudoun School Board Was Informed Of Alleged Sexual Assault The Day It Happened: Report



Scott Ziegler denied any record of any occurring , despite sending an email acknowledging incident.

scottzieglermustresign",1
135,"Loudoun County Circuit Court Judge Jeanette A. Irby on Monday morning scheduled a three-day jury trial for March 21–23 in a case concerning a petition to recall school board chair Brenda Sheridan (Sterling District).

",1
136,Loudoun Co. parents sue school board for upholding mask mandate after Youngkin order ,0
137,"The fact that they’re still forcing masks on everyone tells you how fkn stupid school boards are. 
 ",0
138,"NEW: A Loudoun County school board member tells me the LCPS Chief of Staff “is gone.”

“He had obligations under Title IX and they weren’t met. He was not a Title IX expert, but it was his job,” the school board member said. “Someone had to pay and it was him.” ",0
139,"LCPS Board Establishes 2022 Legislative Funding Priorities, Voicing Need For After-School Buses
",0
140,"Loudoun county school board covers up brutal anal rape of 14 year old girl, to protect mr.Touchy Feely Bidens transgender perverted policy!! ",0
141,"Parents file petition to remove Loudoun County school board chair  via  
Furious moms and dads confront Loudoun County school board and reveal they've filed 2,000-signature petition to have chair removed after boy-in-a-skirt rape 'cover-up'",1
142," We have a school board member from LCPS who kept our kids out of schools for 15 months claiming this was an ""insurrection""  quite literally the worst school board in this country (many solid candidates)  They are now trying to spin their incompetence into ""they are all racists""",0
143,"Time for tar and feathers!

WATCH—Loudoun County School Board Meeting Erupts: ‘You Buried a Rape!‘  via ",1
144,"The mom spoke before a Loudoun County Public Schools (LCPS) board meeting and revealed her young child was upset after being told she is ""evil"" because of her race.

",0
145,"  Wearing a skirt the rapist used ""gender identity"" to access the girls restroom...LCPS hadn't set offical policy yet, but school admins were not denying access for fear of cancellation.  Ziegler &amp; the board lied bc they knew parents would oppose/wanted to avoid Transphobic label.",0
146," Aaaah, Loudoun County Public Schools: where boys are allowed to rape girls in the bathroom so long as they claim to be trans so he could get into the girls' restroom. TWICE! Then they arrested the accusers that have valid evidence at a school board meeting. Despicable. Vile.",0
147,"Remember this guy: Prince William County School Board, Chairman at Large Babur Lateef.  He will become more popular in the coming days.  See , we don't just focus on the corrupt LCPS board, we aim to focus on all corrupt school boards.
  ",0
148,"Glenn Youngkin: ""From the farms in the Shenandoah, to the docks in Newport News, to the monuments in Arlington Cemetery, to the banks of the James River,  to the school board meetings in Loudoun County"" ",0
149,"Oh, hey. I was just about to start reading this. Nothing to do with the controversy, just because Tiffany Jackson is a great writer. And obviously to support critical race theory 🙄

Loudoun County is Northern Virginia, too. Geez. ",0
150,"Virginia  made an amendment to a bill that would put all nine Loudoun County School Board members on the ballot this November.

",1
151,"EXCLUSIVE: . demands resignations from the Loudoun County School Board and Superintendent Scott Ziegler over the alleged sexual assault cover-up  

",1
152,"   ""The rape kit verified his daughter's claim so they took it to the police and a case was opened. 

The teenager was arrested two months later - after the school board meeting - after an investigation by the sheriff's office. "" 
",0
153,"RT : WATCH: Parents Protesting CRT, Trans Ideology Arrested After Loudoun ...
",0
154,"This 👇🏻👇🏻👇🏻👇🏻👇🏻👇🏻

Loudoun County father who was dragged out of woke school board meeting and arrested was trying to tell other parents his daughter was raped by a boy 'in a skirt' in the girls' bathroom and that staff ignored it  ",0
155,"McAuliff's comment is illogical.
The community has always told schools what they want.
It's only the Fed that wants this.

",0
156,Rarely saw the essential context in the stories about mad white Loudoun County parents how an in-depth investigation in 2019 found a hostile learning environment for students of color because of a perception there are no consequences for hate  ,0
157,"  CC:  This is to inform you about ""those Moms &amp; Dads standing up against the rape of 2 young girls"" you are conflating with domestic terrorists in your writing. Do you disagree with the Judge on this travesty IGNORED BY THE LOUDOUN COUNTY SCHOOL BOARD? MediaNarrative",0
158,"The Loudoun County school board will discuss today a proposed policy on the treatment of transgender students. As the proposed policy and a teacher’s refusal to follow it make national headlines, here’s a breakdown of what it would do ",0
159,         Please investigate the Loudoun County School board and the rape and cover up of a rape by a gender fluid boy in a girls bathroom.,1
160,"The head of a Virginia school system is asking for patience, grace, flexibility and comfort with the unknown amid increased media attention after a parent expressed his frustration during a school board meeting on school reopening. ",0
161,School Board Critic to Appeal Trespass Conviction  Loudoun ,0
162,Soros-backed Loudoun prosecutor defending parents against school board faces potential disqualification  FoxNews I am frankly surprised that this Nazi loving POS is still kicking... I would have assumed that Mossad would have eliminated him by now.,1
163," Huh? Those school board meetings were brutal. 
",0
164,"Virginia parents blast school board over graphic books, critical race theory: 'Pretty despicable'  FoxNews",0
165,"Remember in Loudoun, one of the children they trotted out in support of the gender extremist policy was a M-to-F trans who publicly threatened the school board and the community with suicide if he didn't get his way. 

Adults should know that as an intervention point.",0
166,"OH LOOK! Another fake, Lincoln Project ""white supremacist"" plant at a Glenn Youngkin rally! 

REMEMBER LOUDOUN COUNTY! 2 rapes, 1 predator, school board cover up, Dad Scott Smith arrested!

VOTE FOR GLENN YOUNGKIN! ",0
167,"Loudoun County's school superintendent notified the school board the day the girl said she was attacked. The email provided few details or specifics about the assault.
 ",0
168,"A Loudoun County teacher addressed the Loudoun County School Board Tuesday expressing her concerns with the school district before resigning.  CRT LoudounCountySchoolBoard LoudounCountyVA SaveOurChildren Teachers

 ",0
169,"These are the school board members you’ll get by voting for ⁦⁩ 👇🏼👇🏼
⁦⁩⁦ ⁩ 

Loudoun residents ask judge to remove controversial school board member amid battle over critical race theory

",1
170,"BREAKING NEWS: Loudoun County School Board Beth Barts submits her resignation, effective Nov. 2.

This comes hours after the school superintendent admitted failure in providing a safe environment following reports of sexual assaults. 

STORY:  ",1
171," My second point is to clarify that the FBI has been brought in to PROTECT  the Loudoun County School Board from DEATH THREATS from unbalanced persons, NOT to “silence” parents. You are misrepresenting what’s going on here!",0
172,"I recall the lessons of the Jesuit Priest in Loudoun, who was eventually burned at the stake for heresy and consorting with devils. ",0
173, I hope all the school board members in Loudoun county are dying inside this morning!,1
174,"MUST WATCH
",0
175,"Ziegler requested multiple LCSO deputies, a ""five-person Quick Reaction Force (QRF),"" undercover LCSO deputies at the administrative building, a special operations team on standby and several other provisions.

",0
176,"   That is quite interesting, but that's not what is going on in Loudoun. The school board has plenty of power and is leveraging it to shockingly evil ends.",0
177,"Parents: recall and replaced your  school board pronto!

Loudoun County Forces Parents To Sign NDA-Style Form To View CRT-Inspired Curriculum  via ",1
178,"Governor Youngkin lost Loudoun County by 10+ points. What possible standing does he have to tell them they can’t keep their school board? 

I hope journalists will cover this sad move as the affront to democracy it is. ",1
179," How about to prosecute boys raping girls in bathrooms in Loudoun county schools &amp; school board/admin for covering it up or

rioters causing $1.3 million in firebomb damage at UDC building in Richmond? 

When will you start worrying about that?",0
180,"NEW - latest from Loudoun Co Sheriff’s Office: Following the Loudoun Co School Board’s vote to end public comment tonight, school officials asked those in attendance to clear the board room. 1/4",0
181,"🆘My Friends &amp;Fellow Americans. Moms&amp;Dads ANTI Marxist Critical Race Theory is beginning to CRUSH the Progressive Marxists.MARXIST CRT School Board Member RESIGNS in Loudoun County!Keep demanding,FIGHTING for your Children’s Education Mom’s &amp; Dad’s✅🇺🇸 ",1
182,   It's not ironic to use that term to describe this. ,0
183,"Parents are fed up -- and for good reason: “It’s absurd and immoral for teachers to call boys ‘girls’ and girls ‘boys,’” 

 told the Loudoun County School Board before members ended public comment and left the meeting. 

Thread1/3

EducationNotIndoctrination",0
184,"Source link -
",0
185,"TermLimits
The school board wouldn’t think they could do this if Biden, the Exec Branch, FBI, DOJ, IRS, Congress, &amp; all gov’t arms in DC were abiding by their oath (which is supposed to be first &amp; foremost) to the Constitution.
",0
186,Man arrested at Loudoun County school board meeting amid community discussion over the use of transgender pronouns within LCPS  via ,0
187,      Me and Loudoun County residents in 2023 to the BOS and School Board ,0
188,"In which the school board stifles parents and makes them stand in the parking lot
 EducationSystem",0
189,"FYI - Virginia school board sees contentious, emotional meeting as it weighs gender-related policies  FoxNews",0
190,Mom — Who Survived Mao’s Communist Purges — Rips School Board For Effort To Adopt Critical Race Theory  via ,0
191,"Teacher Tells Loudoun School Board 'I Quit' After School Bashes 'White, Christian, Able-Bodied Females' | CBN News ",0
192,"They KNEW.  Loudoun  school board knew all along

They lied, they denied

And the whole time - they knew. BEFORE they had child rape victims’s dad arrested!

resignnow - the lot of you!
   ",1
193,Loudoun County Parent Group Collects Signatures To Oust School Board Members  ,1
194,   Countless District Attorney’s nationwide won their races with Soros’ backing – including Loudon County’s  Buta Biberaj who supports fellow Democrats on Loudoun County's School Board.,0
195,"Earlier this week, The Daily Wire published a shocking investigative piece that exposed an attempt by Loudoun County Schools to bury the brutal sexual assault of a 9th-grade student in order to preserve the Left’s radical transgender agenda in schools.
",0
196," Also, they know their time is up 
Every single one of these insane D officials is up for re-election this year and the next. 
2023 means a whole new LCPS and FCPS school board.",1
197,Virginia GOP governor candidate demands probe of Loudoun County school board  ,1
198,Anti-critical race theory org taking aim at Loudoun County School Board in half million dollar ad buy SmartNews  ,1
199,Finally the feminists are speaking out!  ,0
200,"‘Parents Bill of Rights‘ Calls on Loudoun County School Board to Scrap Critical Race Theory 

The whole world is WATCHING...
",0
201,"LIVE NOW: Parents sound off at the Loudoun County, VA school board meeting. 

WATCH: ",0
202,  Wanna talk about the bused in maga crisis actors who had to be banned from Loudoun County school board meetings?,0
203,WTF is happening down around DC? ,0
204,THIS IS AN AMAZING PARENT AND AMERICAN.Loudoun County Parent DESTROYS Critical Race Theory in School Board Meeting  via ,0
205,‘See You in Court’: Parents Announce They’ve Got Enough Signatures to Have Judge Oust Loudoun Co. School Board Members | CNSNews ,1
206,"Progressives will LIE, CHEAT, STEAL and KILL for their socialist agenda. It's that simple and yes, that evil.
 FoxNews",0
207,"WTG in standing up for transgender students, Loudoun County School Board!!! transgenderrights",0
208,Watch: Angry Virginia moms line up to read 'pornographic' excerpts from books assigned to 9th graders  / YES! Take down the Radical Left Wing Agenda Loudoun County School Board!,0
209,"Transgender bathroom policy attempt, and Soros' dishonorable plans...

Two girl was harassed by a man in a mixed toilet. But the Loudoun County school board tried to hide the harassment.

However, one girl's father couldn't stand it any longer and told one of the REAL newspapers.",0
210,"  Well, supposed to. Look at the disgusting school board in Loudoun, Virginia.",0
211,"  I don't live *that* far from Loudoun County where teachers and School Board members hget death threats for talking about MLK, Jr .
The right wing are literally being terrorists to silence those teaching history. How do you reason or have discourse with that?",0
